narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P07_103_4,P07,P07_103,00:00:12.680,00:00:12.23,00:00:13.36,611,668,hang towel,hang,41,towel,52,['towel'],[52]
P07_103_5,P07,P07_103,00:00:14.064,00:00:13.51,00:00:14.63,675,731,grab glove,grab,0,glove,60,['glove'],[60]
P07_103_6,P07,P07_103,00:00:15.941,00:00:15.26,00:00:16.68,763,834,put on glove,put-on,1,glove,60,['glove'],[60]
P07_103_7,P07,P07_103,00:00:16.986,00:00:16.78,00:00:18.20,839,910,open oven,open,3,oven,46,['oven'],[46]
P07_103_8,P07,P07_103,00:00:19.226,00:00:18.19,00:00:20.28,909,1014,grab oven rack,grab,0,rack:oven,110,['rack:oven'],[110]
P07_103_9,P07,P07_103,00:00:21.620,00:00:21.23,00:00:22.60,1061,1130,grab tray,grab,0,tray,35,['tray'],[35]
P07_106_0,P07,P07_106,00:00:04.980,00:00:04.97,00:00:06.17,248,308,grab coffee maker,grab,0,maker:coffee,50,['maker:coffee'],[50]
P07_106_1,P07,P07_106,00:00:06.920,00:00:06.24,00:00:07.08,312,354,open coffee maker,open,3,maker:coffee,50,['maker:coffee'],[50]
P07_106_2,P07,P07_106,00:00:10.340,00:00:10.17,00:00:11.05,508,552,grab cloth,grab,0,cloth,17,['cloth'],[17]
P07_106_3,P07,P07_106,00:00:11.640,00:00:11.45,00:00:12.93,572,646,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_106_4,P07,P07_106,00:00:14.440,00:00:14.28,00:00:14.77,714,738,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_107_0,P07,P07_107,00:00:04.580,00:00:03.48,00:00:04.72,174,236,grab gloves,grab,0,glove,60,['glove'],[60]
P07_107_1,P07,P07_107,00:00:05.300,00:00:04.54,00:00:05.50,227,275,grab lid,grab,0,lid,6,['lid'],[6]
P07_107_10,P07,P07_107,00:00:28.400,00:00:27.97,00:00:28.87,1398,1443,close door,close,4,door,3,['door'],[3]
P07_107_11,P07,P07_107,00:00:30.900,00:00:30.21,00:00:31.89,1510,1594,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_107_12,P07,P07_107,00:00:33.200,00:00:31.79,00:00:34.49,1589,1724,rinse coffee maker,rinse,2,maker:coffee,50,['maker:coffee'],[50]
P07_107_13,P07,P07_107,00:00:37.140,00:00:35.89,00:00:37.28,1794,1864,grab sponge,grab,0,sponge,9,['sponge'],[9]
P07_107_14,P07,P07_107,00:00:37.460,00:00:37.07,00:00:38.06,1853,1903,grab washing up liquid,grab,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P07_107_15,P07,P07_107,00:00:38.800,00:00:38.14,00:00:39.29,1907,1964,pour washing up liquid on sponge,pour,9,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]"
P07_107_16,P07,P07_107,00:00:40.660,00:00:40.01,00:00:41.15,2000,2057,grab coffee maker,grab,0,maker:coffee,50,['maker:coffee'],[50]
P07_107_17,P07,P07_107,00:00:41.660,00:00:41.11,00:00:49.21,2055,2460,wash coffee maker,wash,2,maker:coffee,50,['maker:coffee'],[50]
P07_107_18,P07,P07_107,00:00:49.700,00:00:49.31,00:00:51.31,2465,2565,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_107_19,P07,P07_107,00:00:52.020,00:00:51.26,00:01:08.19,2563,3409,rinse coffee maker,rinse,2,maker:coffee,50,['maker:coffee'],[50]
P07_107_2,P07,P07_107,00:00:07.220,00:00:06.83,00:00:08.22,341,411,grab coffee maker,grab,0,maker:coffee,50,['maker:coffee'],[50]
P07_107_20,P07,P07_107,00:01:08.380,00:01:07.75,00:01:08.73,3387,3436,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_107_21,P07,P07_107,00:01:11.380,00:01:10.65,00:01:11.65,3532,3582,grab lid,grab,0,lid,6,['lid'],[6]
P07_107_22,P07,P07_107,00:01:13.120,00:01:12.50,00:01:13.46,3625,3673,grab sponge,grab,0,sponge,9,['sponge'],[9]
P07_107_23,P07,P07_107,00:01:13.640,00:01:13.56,00:01:20.36,3678,4018,wash lid,wash,2,lid,6,['lid'],[6]
P07_107_24,P07,P07_107,00:01:20.800,00:01:20.46,00:01:22.34,4023,4117,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_107_25,P07,P07_107,00:01:23.120,00:01:21.80,00:01:32.34,4090,4617,rinse lid,rinse,2,lid,6,['lid'],[6]
P07_107_26,P07,P07_107,00:01:33.200,00:01:32.42,00:01:38.34,4621,4917,shake lid,shake,15,lid,6,['lid'],[6]
P07_107_27,P07,P07_107,00:01:38.720,00:01:38.34,00:01:39.34,4917,4967,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_107_28,P07,P07_107,00:01:41.500,00:01:40.41,00:01:42.56,5020,5128,shake hands,shake,15,hand,11,['hand'],[11]
P07_107_29,P07,P07_107,00:01:42.940,00:01:42.37,00:01:44.55,5118,5227,grab sponge,grab,0,sponge,9,['sponge'],[9]
P07_107_3,P07,P07_107,00:00:10.060,00:00:08.13,00:00:15.89,406,794,pour coffee into sink,pour-into,9,coffee,59,"['coffee', 'sink']","[59, 63]"
P07_107_30,P07,P07_107,00:01:43.520,00:01:44.36,00:01:45.97,5218,5298,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_107_31,P07,P07_107,00:01:45.460,00:01:43.00,00:01:49.94,5150,5497,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P07_107_32,P07,P07_107,00:01:50.820,00:01:50.09,00:01:51.71,5504,5585,rinse hand,rinse,2,hand,11,['hand'],[11]
P07_107_33,P07,P07_107,00:01:54.620,00:01:53.99,00:01:55.39,5699,5769,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_107_34,P07,P07_107,00:01:55.560,00:01:55.19,00:01:57.21,5759,5860,shake hands,shake,15,hand,11,['hand'],[11]
P07_107_35,P07,P07_107,00:01:58.100,00:01:57.62,00:02:01.30,5881,6065,dry hands,dry,14,hand,11,['hand'],[11]
P07_107_36,P07,P07_107,00:02:01.720,00:02:01.35,00:02:02.61,6067,6130,grab washing up liquid,grab,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P07_107_37,P07,P07_107,00:02:02.720,00:02:02.59,00:02:03.46,6129,6173,open door,open,3,door,3,['door'],[3]
P07_107_38,P07,P07_107,00:02:03.781,00:02:03.05,00:02:04.30,6152,6215,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P07_107_39,P07,P07_107,00:02:04.464,00:02:04.15,00:02:05.03,6207,6251,close door,close,4,door,3,['door'],[3]
P07_107_4,P07,P07_107,00:00:16.660,00:00:15.99,00:00:16.77,799,838,open pot,open,3,pot,29,['pot'],[29]
P07_107_40,P07,P07_107,00:02:06.540,00:02:06.02,00:02:07.93,6301,6396,open freezer,open,3,freezer,113,['freezer'],[113]
P07_107_41,P07,P07_107,00:02:09.340,00:02:08.77,00:02:10.57,6438,6528,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_42,P07,P07_107,00:02:10.600,00:02:10.56,00:02:11.86,6528,6593,close drawer,close,4,drawer,8,['drawer'],[8]
P07_107_43,P07,P07_107,00:02:11.720,00:02:11.86,00:02:13.57,6593,6678,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_44,P07,P07_107,00:02:13.600,00:02:13.44,00:02:14.84,6672,6742,close drawer,close,4,drawer,8,['drawer'],[8]
P07_107_45,P07,P07_107,00:02:14.860,00:02:14.81,00:02:16.78,6740,6839,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_46,P07,P07_107,00:02:17.140,00:02:16.85,00:02:18.50,6842,6925,close drawer,close,4,drawer,8,['drawer'],[8]
P07_107_47,P07,P07_107,00:02:18.760,00:02:18.52,00:02:18.97,6926,6948,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_48,P07,P07_107,00:02:19.060,00:02:18.92,00:02:20.12,6946,7006,close drawer,close,4,drawer,8,['drawer'],[8]
P07_107_49,P07,P07_107,00:02:20.200,00:02:19.70,00:02:20.78,6984,7039,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_5,P07,P07_107,00:00:17.340,00:00:16.79,00:00:20.00,839,1000,throw coffee into food bin,throw-into,13,coffee,59,"['coffee', 'bin:food']","[59, 36]"
P07_107_50,P07,P07_107,00:02:24.200,00:02:20.88,00:02:24.48,7044,7223,grab package,grab,0,package,26,['package'],[26]
P07_107_51,P07,P07_107,00:02:27.461,00:02:27.13,00:02:29.13,7356,7456,put package into sink,put-into,5,package,26,"['package', 'sink']","[26, 63]"
P07_107_52,P07,P07_107,00:02:30.200,00:02:29.78,00:02:31.20,7489,7559,open fridge,open,3,fridge,12,['fridge'],[12]
P07_107_53,P07,P07_107,00:02:34.181,00:02:32.65,00:02:34.75,7632,7737,grab bottle,grab,0,bottle,15,['bottle'],[15]
P07_107_54,P07,P07_107,00:02:36.620,00:02:34.89,00:02:38.07,7744,7903,close fridge,close,4,fridge,12,['fridge'],[12]
P07_107_55,P07,P07_107,00:02:39.664,00:02:39.22,00:02:40.64,7961,8031,open drawer,open,3,drawer,8,['drawer'],[8]
P07_107_56,P07,P07_107,00:02:41.100,00:02:40.79,00:02:41.65,8039,8082,grab bottle opener,grab,0,opener:bottle,174,['opener:bottle'],[174]
P07_107_57,P07,P07_107,00:02:42.380,00:02:41.59,00:02:48.81,8079,8440,uncork bottle,uncork,3,bottle,15,['bottle'],[15]
P07_107_58,P07,P07_107,00:02:49.861,00:02:48.62,00:02:49.88,8431,8494,put bottle opener into drawer,put-into,5,opener:bottle,174,"['opener:bottle', 'drawer']","[174, 8]"
P07_107_59,P07,P07_107,00:02:50.460,00:02:49.77,00:02:50.58,8488,8529,close drawer,close,4,drawer,8,['drawer'],[8]
P07_107_6,P07,P07_107,00:00:22.080,00:00:18.92,00:00:20.74,946,1037,shake coffee maker,shake,15,maker:coffee,50,['maker:coffee'],[50]
P07_107_60,P07,P07_107,00:02:54.600,00:02:53.38,00:02:55.20,8669,8760,press switch,press,21,switch,92,['switch'],[92]
P07_107_7,P07,P07_107,00:00:23.740,00:00:23.40,00:00:24.40,1170,1220,close pot,close,4,pot,29,['pot'],[29]
P07_107_8,P07,P07_107,00:00:24.640,00:00:24.27,00:00:25.84,1213,1292,put coffee maker into sink,put-into,5,maker:coffee,50,"['maker:coffee', 'sink']","[50, 63]"
P07_107_9,P07,P07_107,00:00:26.181,00:00:25.89,00:00:27.45,1294,1372,open door,open,3,door,3,['door'],[3]
P07_110_0,P07,P07_110,00:00:02.280,00:00:01.67,00:00:03.44,83,172,grab bottles,grab,0,bottle,15,['bottle'],[15]
P07_110_1,P07,P07_110,00:00:04.600,00:00:03.12,00:00:05.46,156,273,put down bottles on floor,put-down,1,bottle,15,"['bottle', 'floor']","[15, 159]"
P07_110_10,P07,P07_110,00:00:30.760,00:00:30.05,00:00:32.22,1502,1611,grab banana,grab,0,banana,146,['banana'],[146]
P07_110_11,P07,P07_110,00:00:31.664,00:00:32.32,00:00:37.57,1616,1878,pull banana off,pull-off,0,banana,146,['banana'],[146]
P07_110_12,P07,P07_110,00:00:41.500,00:00:37.59,00:00:42.49,1879,2124,put banana into glass,put-into,5,banana,146,"['banana', 'glass']","[146, 10]"
P07_110_13,P07,P07_110,00:00:42.800,00:00:42.10,00:00:45.66,2105,2283,peel banana skin off,peel-off,19,skin:banana,48,['skin:banana'],[48]
P07_110_14,P07,P07_110,00:00:45.020,00:00:43.12,00:00:46.06,2156,2303,peel banana skin off,peel-off,19,skin:banana,48,['skin:banana'],[48]
P07_110_15,P07,P07_110,00:00:47.480,00:00:47.06,00:00:48.26,2353,2413,open drawer,open,3,drawer,8,['drawer'],[8]
P07_110_16,P07,P07_110,00:00:50.660,00:00:48.36,00:00:50.69,2418,2534,grab knife,grab,0,knife,4,['knife'],[4]
P07_110_17,P07,P07_110,00:00:54.740,00:00:53.32,00:01:07.67,2666,3383,slice banana,slice,7,banana,146,['banana'],[146]
P07_110_18,P07,P07_110,00:01:09.900,00:01:07.99,00:01:09.99,3399,3499,put knife into sink,put-into,5,knife,4,"['knife', 'sink']","[4, 63]"
P07_110_19,P07,P07_110,00:01:10.760,00:01:10.09,00:01:11.96,3504,3598,grab peel,grab,0,peel,48,['peel'],[48]
P07_110_2,P07,P07_110,00:00:06.260,00:00:05.56,00:00:08.82,278,441,open blinds,open,3,blind,263,['blind'],[263]
P07_110_20,P07,P07_110,00:01:13.840,00:01:13.18,00:01:14.17,3659,3708,open pot,open,3,pot,29,['pot'],[29]
P07_110_21,P07,P07_110,00:01:14.320,00:01:14.21,00:01:14.50,3710,3725,throw away peel,throw,13,peel,48,['peel'],[48]
P07_110_22,P07,P07_110,00:01:14.842,00:01:14.59,00:01:15.15,3729,3757,close pot,close,4,pot,29,['pot'],[29]
P07_110_23,P07,P07_110,00:01:17.560,00:01:16.82,00:01:19.81,3840,3990,grab box,grab,0,box,23,['box'],[23]
P07_110_24,P07,P07_110,00:01:21.100,00:01:20.69,00:01:22.09,4034,4104,open box,open,3,box,23,['box'],[23]
P07_110_25,P07,P07_110,00:01:26.560,00:01:26.39,00:01:27.44,4319,4372,open door,open,3,door,3,['door'],[3]
P07_110_26,P07,P07_110,00:01:28.100,00:01:27.14,00:01:30.04,4357,4502,grab cup,grab,0,cup,13,['cup'],[13]
P07_110_27,P07,P07_110,00:01:35.840,00:01:31.63,00:01:44.09,4581,5204,put oats into cup,put-into,5,oat,127,"['oat', 'cup']","[127, 13]"
P07_110_28,P07,P07_110,00:01:41.424,00:01:40.61,00:01:46.13,5030,5306,shake box,shake,15,box,23,['box'],[23]
P07_110_29,P07,P07_110,00:01:47.680,00:01:44.17,00:01:48.49,5208,5424,close box,close,4,box,23,['box'],[23]
P07_110_3,P07,P07_110,00:00:11.802,00:00:10.65,00:00:12.41,532,620,grab container,grab,0,container,21,['container'],[21]
P07_110_30,P07,P07_110,00:01:50.042,00:01:48.34,00:01:50.76,5417,5538,put box on shelf,put-on,1,box,23,"['box', 'shelf']","[23, 247]"
P07_110_31,P07,P07_110,00:01:51.920,00:01:51.63,00:01:52.14,5581,5607,grab cup,grab,0,cup,13,['cup'],[13]
P07_110_32,P07,P07_110,00:01:52.560,00:01:51.99,00:01:53.01,5599,5650,shake cup,shake,15,cup,13,['cup'],[13]
P07_110_33,P07,P07_110,00:01:53.242,00:01:53.11,00:01:54.54,5655,5727,pour oats into glass,pour-into,9,oat,127,"['oat', 'glass']","[127, 10]"
P07_110_34,P07,P07_110,00:01:54.740,00:01:54.56,00:01:58.00,5728,5900,shake cup,shake,15,cup,13,['cup'],[13]
P07_110_35,P07,P07_110,00:01:58.460,00:01:57.68,00:01:58.97,5884,5948,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_110_36,P07,P07_110,00:01:59.024,00:01:59.03,00:02:02.30,5951,6115,rinse cup,rinse,2,cup,13,['cup'],[13]
P07_110_37,P07,P07_110,00:02:02.640,00:02:02.13,00:02:03.33,6106,6166,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_110_38,P07,P07_110,00:02:06.362,00:02:05.33,00:02:06.72,6266,6336,grab glass,grab,0,glass,10,['glass'],[10]
P07_110_39,P07,P07_110,00:02:06.981,00:02:06.36,00:02:11.09,6318,6554,hit glass,hit,32,glass,10,['glass'],[10]
P07_110_4,P07,P07_110,00:00:12.940,00:00:12.51,00:00:13.64,625,682,grab package,grab,0,package,26,['package'],[26]
P07_110_40,P07,P07_110,00:02:13.940,00:02:13.36,00:02:16.54,6668,6827,open bottle,open,3,bottle,15,['bottle'],[15]
P07_110_41,P07,P07_110,00:02:18.280,00:02:16.68,00:02:19.18,6834,6959,pour syrup into glass,pour-into,9,syrup,279,"['syrup', 'glass']","[279, 10]"
P07_110_42,P07,P07_110,00:02:19.720,00:02:19.25,00:02:20.24,6962,7012,close bottle,close,4,bottle,15,['bottle'],[15]
P07_110_43,P07,P07_110,00:02:20.940,00:02:20.34,00:02:21.98,7017,7098,put bottle onto shelf,put-onto,1,bottle,15,"['bottle', 'shelf']","[15, 247]"
P07_110_44,P07,P07_110,00:02:22.460,00:02:21.94,00:02:23.33,7097,7166,open fridge,open,3,fridge,12,['fridge'],[12]
P07_110_45,P07,P07_110,00:02:23.560,00:02:23.46,00:02:24.64,7173,7231,grab milk,grab,0,milk,64,['milk'],[64]
P07_110_46,P07,P07_110,00:02:25.140,00:02:24.02,00:02:25.54,7201,7277,grab milk,grab,0,milk,64,['milk'],[64]
P07_110_47,P07,P07_110,00:02:26.060,00:02:25.89,00:02:26.48,7294,7323,open bottle,open,3,bottle,15,['bottle'],[15]
P07_110_48,P07,P07_110,00:02:32.360,00:02:30.51,00:02:38.59,7525,7929,pour milk into glass,pour-into,9,milk,64,"['milk', 'glass']","[64, 10]"
P07_110_49,P07,P07_110,00:02:39.120,00:02:38.65,00:02:39.86,7932,7993,close bottle,close,4,bottle,15,['bottle'],[15]
P07_110_5,P07,P07_110,00:00:14.064,00:00:12.00,00:00:15.72,600,786,put container into sink,put-into,5,container,21,"['container', 'sink']","[21, 63]"
P07_110_50,P07,P07_110,00:02:41.520,00:02:40.75,00:02:41.70,8037,8084,grab milk,grab,0,milk,64,['milk'],[64]
P07_110_51,P07,P07_110,00:02:45.000,00:02:43.83,00:02:45.53,8191,8276,open bottle,open,3,bottle,15,['bottle'],[15]
P07_110_52,P07,P07_110,00:02:46.500,00:02:45.58,00:02:50.08,8279,8504,pour milk into glass,pour-into,9,milk,64,"['milk', 'glass']","[64, 10]"
P07_110_53,P07,P07_110,00:02:50.640,00:02:50.09,00:02:52.10,8504,8605,close bottle,close,4,bottle,15,['bottle'],[15]
P07_110_54,P07,P07_110,00:02:52.762,00:02:51.68,00:02:54.30,8584,8715,pour milk into glass,pour-into,9,milk,64,"['milk', 'glass']","[64, 10]"
P07_110_55,P07,P07_110,00:02:54.420,00:02:54.13,00:02:55.88,8706,8794,close bottle,close,4,bottle,15,['bottle'],[15]
P07_110_56,P07,P07_110,00:02:56.780,00:02:56.57,00:02:57.34,8828,8867,open fridge,open,3,fridge,12,['fridge'],[12]
P07_110_57,P07,P07_110,00:02:58.060,00:02:57.35,00:02:58.48,8867,8924,put milk into fridge,put-into,5,milk,64,"['milk', 'fridge']","[64, 12]"
P07_110_58,P07,P07_110,00:02:58.960,00:02:58.40,00:02:59.32,8920,8966,close fridge,close,4,fridge,12,['fridge'],[12]
P07_110_59,P07,P07_110,00:02:59.781,00:02:59.42,00:03:00.35,8971,9017,grab glass,grab,0,glass,10,['glass'],[10]
P07_110_6,P07,P07_110,00:00:16.901,00:00:16.55,00:00:17.22,827,861,open pot,open,3,pot,29,['pot'],[29]
P07_110_60,P07,P07_110,00:03:00.336,00:03:00.27,00:03:01.10,9013,9055,grab lid,grab,0,lid,6,['lid'],[6]
P07_110_61,P07,P07_110,00:03:02.704,00:03:01.01,00:03:03.41,9050,9170,put cap onto glass,put-onto,1,cap,118,"['cap', 'glass']","[118, 10]"
P07_110_62,P07,P07_110,00:03:03.400,00:03:02.98,00:03:05.98,9149,9299,close glass,close,4,glass,10,['glass'],[10]
P07_110_63,P07,P07_110,00:03:10.240,00:03:08.85,00:03:10.22,9442,9511,grab sponge,grab,0,sponge,9,['sponge'],[9]
P07_110_64,P07,P07_110,00:03:10.900,00:03:10.32,00:03:11.25,9516,9562,grab cloth,grab,0,cloth,17,['cloth'],[17]
P07_110_65,P07,P07_110,00:03:12.500,00:03:11.05,00:03:16.09,9552,9804,clean kitchen counter,clean,2,kitchen,157,['kitchen'],[157]
P07_110_66,P07,P07_110,00:03:16.880,00:03:16.25,00:03:17.14,9812,9857,shake cloth,shake,15,cloth,17,['cloth'],[17]
P07_110_67,P07,P07_110,00:03:17.900,00:03:17.57,00:03:18.59,9878,9929,grab glass,grab,0,glass,10,['glass'],[10]
P07_110_68,P07,P07_110,00:03:24.020,00:03:21.17,00:03:24.59,10058,10229,grab jug,grab,0,jug,66,['jug'],[66]
P07_110_69,P07,P07_110,00:03:25.960,00:03:23.91,00:03:26.32,10195,10316,turn jug,turn,23,jug,66,['jug'],[66]
P07_110_7,P07,P07_110,00:00:21.744,00:00:21.26,00:00:22.64,1063,1132,open drawer,open,3,drawer,8,['drawer'],[8]
P07_110_70,P07,P07_110,00:03:29.520,00:03:27.26,00:03:30.22,10363,10511,put glass into mixer,put-into,5,glass,10,"['glass', 'mixer']","[10, 82]"
P07_110_71,P07,P07_110,00:03:31.000,00:03:30.17,00:03:32.19,10508,10609,turn glass,turn,23,glass,10,['glass'],[10]
P07_110_72,P07,P07_110,00:03:34.021,00:03:31.89,00:03:34.60,10594,10730,turn on mixer,turn-on,6,mixer,82,['mixer'],[82]
P07_110_73,P07,P07_110,00:03:41.180,00:03:40.56,00:03:47.53,11028,11376,turn on mixer,turn-on,6,mixer,82,['mixer'],[82]
P07_110_74,P07,P07_110,00:03:47.120,00:03:46.05,00:03:48.18,11302,11409,turn off mixer,turn-off,8,mixer,82,['mixer'],[82]
P07_110_75,P07,P07_110,00:03:49.920,00:03:49.44,00:03:50.78,11472,11539,turn glass,turn,23,glass,10,['glass'],[10]
P07_110_76,P07,P07_110,00:03:52.740,00:03:51.92,00:03:53.65,11596,11682,shake glass,shake,15,glass,10,['glass'],[10]
P07_110_77,P07,P07_110,00:03:54.340,00:03:53.66,00:03:55.42,11683,11771,shake glass,shake,15,glass,10,['glass'],[10]
P07_110_78,P07,P07_110,00:04:01.320,00:04:00.60,00:04:02.66,12030,12133,grab apple,grab,0,apple,187,['apple'],[187]
P07_110_79,P07,P07_110,00:04:04.540,00:04:03.98,00:04:05.30,12199,12265,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_110_8,P07,P07_110,00:00:22.900,00:00:22.74,00:00:24.10,1137,1205,grab glass,grab,0,glass,10,['glass'],[10]
P07_110_80,P07,P07_110,00:04:05.300,00:04:04.97,00:04:09.15,12248,12457,rinse apple,rinse,2,apple,187,['apple'],[187]
P07_110_81,P07,P07_110,00:04:09.620,00:04:09.24,00:04:10.14,12462,12507,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_110_82,P07,P07_110,00:04:11.640,00:04:10.23,00:04:13.49,12511,12674,shake apple,shake,15,apple,187,['apple'],[187]
P07_110_83,P07,P07_110,00:04:15.260,00:04:15.19,00:04:16.29,12759,12814,dry hand,dry,14,hand,11,['hand'],[11]
P07_110_84,P07,P07_110,00:04:16.460,00:04:16.18,00:04:17.17,12809,12858,grab glass,grab,0,glass,10,['glass'],[10]
P07_110_9,P07,P07_110,00:00:25.080,00:00:23.64,00:00:24.85,1182,1242,grab lid,grab,0,lid,6,['lid'],[6]
P07_111_0,P07,P07_111,00:00:04.260,00:00:04.21,00:00:05.28,210,264,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_1,P07,P07_111,00:00:05.840,00:00:05.38,00:00:11.27,269,563,rinse glass,rinse,2,glass,10,['glass'],[10]
P07_111_10,P07,P07_111,00:00:22.940,00:00:22.93,00:00:24.08,1146,1204,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_11,P07,P07_111,00:00:24.120,00:00:23.76,00:00:24.15,1188,1207,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_111_12,P07,P07_111,00:00:24.368,00:00:24.43,00:00:25.88,1221,1294,grab glass,grab,0,glass,10,['glass'],[10]
P07_111_13,P07,P07_111,00:00:26.160,00:00:25.71,00:00:35.05,1285,1752,wash glass,wash,2,glass,10,['glass'],[10]
P07_111_14,P07,P07_111,00:00:35.620,00:00:35.97,00:00:37.54,1798,1877,grab knife,grab,0,knife,4,['knife'],[4]
P07_111_15,P07,P07_111,00:00:37.640,00:00:36.33,00:00:40.19,1816,2009,wash knife,wash,2,knife,4,['knife'],[4]
P07_111_16,P07,P07_111,00:00:42.020,00:00:41.22,00:00:42.66,2061,2133,grab lid,grab,0,lid,6,['lid'],[6]
P07_111_17,P07,P07_111,00:00:43.740,00:00:43.01,00:00:44.66,2150,2233,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_18,P07,P07_111,00:00:46.042,00:00:45.19,00:00:46.22,2259,2311,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_111_19,P07,P07_111,00:00:46.640,00:00:46.29,00:00:52.71,2314,2635,wash lid,wash,2,lid,6,['lid'],[6]
P07_111_2,P07,P07_111,00:00:06.920,00:00:04.87,00:00:09.18,243,459,turn glass,turn,23,glass,10,['glass'],[10]
P07_111_20,P07,P07_111,00:00:52.980,00:00:52.06,00:00:52.87,2603,2643,put sponge into sink,put-into,5,sponge,9,"['sponge', 'sink']","[9, 63]"
P07_111_21,P07,P07_111,00:00:53.300,00:00:52.97,00:00:54.12,2648,2706,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_22,P07,P07_111,00:00:54.640,00:00:54.04,00:00:57.53,2702,2876,rinse lid,rinse,2,lid,6,['lid'],[6]
P07_111_23,P07,P07_111,00:00:59.560,00:00:58.81,00:00:59.98,2940,2999,put lid into sink,put-into,5,lid,6,"['lid', 'sink']","[6, 63]"
P07_111_24,P07,P07_111,00:01:00.600,00:01:00.07,00:01:01.79,3003,3089,grab glass,grab,0,glass,10,['glass'],[10]
P07_111_25,P07,P07_111,00:01:01.860,00:01:01.39,00:01:01.95,3069,3097,grab knife,grab,0,knife,4,['knife'],[4]
P07_111_26,P07,P07_111,00:01:02.900,00:01:02.48,00:01:04.68,3124,3234,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_27,P07,P07_111,00:01:04.880,00:01:04.62,00:01:15.46,3231,3773,rinse glass,rinse,2,glass,10,['glass'],[10]
P07_111_28,P07,P07_111,00:01:15.380,00:01:15.03,00:01:15.98,3751,3799,turn off tap,turn-off,8,tap,0,['tap'],[0]
P07_111_29,P07,P07_111,00:01:16.920,00:01:15.99,00:01:17.21,3799,3860,grab coffee maker,grab,0,maker:coffee,50,['maker:coffee'],[50]
P07_111_3,P07,P07_111,00:00:09.060,00:00:08.97,00:00:10.07,448,503,empty water into sink,empty,20,water,27,"['water', 'sink']","[27, 63]"
P07_111_30,P07,P07_111,00:01:17.381,00:01:16.88,00:01:17.82,3844,3890,put glass into sink,put-into,5,glass,10,"['glass', 'sink']","[10, 63]"
P07_111_31,P07,P07_111,00:01:18.460,00:01:17.80,00:01:18.53,3890,3926,grab lid,grab,0,lid,6,['lid'],[6]
P07_111_32,P07,P07_111,00:01:18.981,00:01:18.26,00:01:19.79,3913,3989,close coffee maker,close,4,maker:coffee,50,['maker:coffee'],[50]
P07_111_33,P07,P07_111,00:01:19.880,00:01:19.57,00:01:20.48,3978,4024,press plunger,press,21,plunger,50,['plunger'],[50]
P07_111_34,P07,P07_111,00:01:22.080,00:01:22.08,00:01:22.85,4104,4142,open door,open,3,door,3,['door'],[3]
P07_111_35,P07,P07_111,00:01:23.960,00:01:23.47,00:01:24.39,4173,4219,close door,close,4,door,3,['door'],[3]
P07_111_36,P07,P07_111,00:01:24.840,00:01:24.77,00:01:25.32,4238,4266,grab knife,grab,0,knife,4,['knife'],[4]
P07_111_37,P07,P07_111,00:01:25.620,00:01:25.64,00:01:27.54,4282,4377,turn on tap,turn-on,6,tap,0,['tap'],[0]
P07_111_38,P07,P07_111,00:01:27.002,00:01:27.11,00:01:30.06,4355,4503,rinse knife,rinse,2,knife,4,['knife'],[4]
P07_111_39,P07,P07_111,00:01:31.220,00:01:30.85,00:01:32.27,4542,4613,grab container,grab,0,container,21,['container'],[21]
